1682 3
8 1 0.000000000000000e+00
11 1 0.000000000000000e+00
13 1 0.000000000000000e+00
15 1 0.000000000000000e+00
36 1 0.000000000000000e+00
37 1 0.000000000000000e+00
38 1 0.000000000000000e+00
39 1 0.000000000000000e+00
1103 1 0.000000000000000e+00
1104 1 0.000000000000000e+00
1105 1 0.000000000000000e+00
1106 1 0.000000000000000e+00
1107 1 0.000000000000000e+00
1108 1 0.000000000000000e+00
1109 1 0.000000000000000e+00
1110 1 0.000000000000000e+00
1111 1 0.000000000000000e+00
1112 1 0.000000000000000e+00
1113 1 0.000000000000000e+00
1114 1 0.000000000000000e+00
1115 1 0.000000000000000e+00
1116 1 0.000000000000000e+00
1117 1 0.000000000000000e+00
1118 1 0.000000000000000e+00
1119 1 0.000000000000000e+00
1120 1 0.000000000000000e+00
1121 1 0.000000000000000e+00
1122 1 0.000000000000000e+00
1123 1 0.000000000000000e+00
1124 1 0.000000000000000e+00
1125 1 0.000000000000000e+00
1126 1 0.000000000000000e+00
1127 1 0.000000000000000e+00
1128 1 0.000000000000000e+00
1129 1 0.000000000000000e+00
1130 1 0.000000000000000e+00
1131 1 0.000000000000000e+00
1132 1 0.000000000000000e+00
1133 1 0.000000000000000e+00
1134 1 0.000000000000000e+00
1135 1 0.000000000000000e+00
1136 1 0.000000000000000e+00
1137 1 0.000000000000000e+00
1138 1 0.000000000000000e+00
1139 1 0.000000000000000e+00
1140 1 0.000000000000000e+00
1141 1 0.000000000000000e+00
1142 1 0.000000000000000e+00
1143 1 0.000000000000000e+00
1144 1 0.000000000000000e+00
1145 1 0.000000000000000e+00
1146 1 0.000000000000000e+00
1147 1 0.000000000000000e+00
1148 1 0.000000000000000e+00
1149 1 0.000000000000000e+00
1150 1 0.000000000000000e+00
1151 1 0.000000000000000e+00
1152 1 0.000000000000000e+00
1153 1 0.000000000000000e+00
1154 1 0.000000000000000e+00
1155 1 0.000000000000000e+00
1156 1 0.000000000000000e+00
1157 1 0.000000000000000e+00
1158 1 0.000000000000000e+00
1159 1 0.000000000000000e+00
1160 1 0.000000000000000e+00
1161 1 0.000000000000000e+00
1162 1 0.000000000000000e+00
1163 1 0.000000000000000e+00
1164 1 0.000000000000000e+00
1165 1 0.000000000000000e+00
1166 1 0.000000000000000e+00
1167 1 0.000000000000000e+00
1168 1 0.000000000000000e+00
1169 1 0.000000000000000e+00
1170 1 0.000000000000000e+00
1171 1 0.000000000000000e+00
1172 1 0.000000000000000e+00
1173 1 0.000000000000000e+00
1174 1 0.000000000000000e+00
1175 1 0.000000000000000e+00
1176 1 0.000000000000000e+00
1177 1 0.000000000000000e+00
1178 1 0.000000000000000e+00
1179 1 0.000000000000000e+00
1180 1 0.000000000000000e+00
1181 1 0.000000000000000e+00
1182 1 0.000000000000000e+00
1183 1 0.000000000000000e+00
1184 1 0.000000000000000e+00
1185 1 0.000000000000000e+00
1186 1 0.000000000000000e+00
1187 1 0.000000000000000e+00
1188 1 0.000000000000000e+00
1189 1 0.000000000000000e+00
1190 1 0.000000000000000e+00
1191 1 0.000000000000000e+00
1192 1 0.000000000000000e+00
1193 1 0.000000000000000e+00
1194 1 0.000000000000000e+00
1195 1 0.000000000000000e+00
1196 1 0.000000000000000e+00
1197 1 0.000000000000000e+00
1198 1 0.000000000000000e+00
1199 1 0.000000000000000e+00
1200 1 0.000000000000000e+00
1201 1 0.000000000000000e+00
1202 1 0.000000000000000e+00
1203 1 0.000000000000000e+00
1204 1 0.000000000000000e+00
1205 1 0.000000000000000e+00
1206 1 0.000000000000000e+00
1207 1 0.000000000000000e+00
1208 1 0.000000000000000e+00
1209 1 0.000000000000000e+00
1210 1 0.000000000000000e+00
1211 1 0.000000000000000e+00
1212 1 0.000000000000000e+00
1213 1 0.000000000000000e+00
1214 1 0.000000000000000e+00
1215 1 0.000000000000000e+00
1216 1 0.000000000000000e+00
1217 1 0.000000000000000e+00
1218 1 0.000000000000000e+00
1219 1 0.000000000000000e+00
1220 1 0.000000000000000e+00
1221 1 0.000000000000000e+00
1222 1 0.000000000000000e+00
1223 1 0.000000000000000e+00
1224 1 0.000000000000000e+00
1225 1 0.000000000000000e+00
1226 1 0.000000000000000e+00
1227 1 0.000000000000000e+00
1228 1 0.000000000000000e+00
1229 1 0.000000000000000e+00
1230 1 0.000000000000000e+00
1231 1 0.000000000000000e+00
1232 1 0.000000000000000e+00
1233 1 0.000000000000000e+00
1234 1 0.000000000000000e+00
1235 1 0.000000000000000e+00
1236 1 0.000000000000000e+00
1237 1 0.000000000000000e+00
1238 1 0.000000000000000e+00
1239 1 0.000000000000000e+00
1240 1 0.000000000000000e+00
1241 1 0.000000000000000e+00
1242 1 0.000000000000000e+00
1243 1 0.000000000000000e+00
1244 1 0.000000000000000e+00
1245 1 0.000000000000000e+00
1246 1 0.000000000000000e+00
