1806 3
9 0 0.000000
9 1 0.000000
9 2 0.000000
10 0 0.000000
10 1 0.000000
10 2 0.000000
12 0 0.000000
12 1 0.000000
12 2 0.000000
14 0 0.000000
14 1 0.000000
14 2 0.000000
30 0 0.000000
30 1 0.000000
30 2 0.000000
31 0 0.000000
31 1 0.000000
31 2 0.000000
32 0 0.000000
32 1 0.000000
32 2 0.000000
33 0 0.000000
33 1 0.000000
33 2 0.000000
599 0 0.000000
599 1 0.000000
599 2 0.000000
600 0 0.000000
600 1 0.000000
600 2 0.000000
601 0 0.000000
601 1 0.000000
601 2 0.000000
602 0 0.000000
602 1 0.000000
602 2 0.000000
603 0 0.000000
603 1 0.000000
603 2 0.000000
604 0 0.000000
604 1 0.000000
604 2 0.000000
605 0 0.000000
605 1 0.000000
605 2 0.000000
606 0 0.000000
606 1 0.000000
606 2 0.000000
607 0 0.000000
607 1 0.000000
607 2 0.000000
608 0 0.000000
608 1 0.000000
608 2 0.000000
609 0 0.000000
609 1 0.000000
609 2 0.000000
610 0 0.000000
610 1 0.000000
610 2 0.000000
611 0 0.000000
611 1 0.000000
611 2 0.000000
612 0 0.000000
612 1 0.000000
612 2 0.000000
613 0 0.000000
613 1 0.000000
613 2 0.000000
614 0 0.000000
614 1 0.000000
614 2 0.000000
615 0 0.000000
615 1 0.000000
615 2 0.000000
616 0 0.000000
616 1 0.000000
616 2 0.000000
617 0 0.000000
617 1 0.000000
617 2 0.000000
618 0 0.000000
618 1 0.000000
618 2 0.000000
619 0 0.000000
619 1 0.000000
619 2 0.000000
620 0 0.000000
620 1 0.000000
620 2 0.000000
621 0 0.000000
621 1 0.000000
621 2 0.000000
622 0 0.000000
622 1 0.000000
622 2 0.000000
623 0 0.000000
623 1 0.000000
623 2 0.000000
624 0 0.000000
624 1 0.000000
624 2 0.000000
625 0 0.000000
625 1 0.000000
625 2 0.000000
626 0 0.000000
626 1 0.000000
626 2 0.000000
627 0 0.000000
627 1 0.000000
627 2 0.000000
628 0 0.000000
628 1 0.000000
628 2 0.000000
629 0 0.000000
629 1 0.000000
629 2 0.000000
630 0 0.000000
630 1 0.000000
630 2 0.000000
631 0 0.000000
631 1 0.000000
631 2 0.000000
632 0 0.000000
632 1 0.000000
632 2 0.000000
633 0 0.000000
633 1 0.000000
633 2 0.000000
634 0 0.000000
634 1 0.000000
634 2 0.000000
635 0 0.000000
635 1 0.000000
635 2 0.000000
636 0 0.000000
636 1 0.000000
636 2 0.000000
637 0 0.000000
637 1 0.000000
637 2 0.000000
638 0 0.000000
638 1 0.000000
638 2 0.000000
639 0 0.000000
639 1 0.000000
639 2 0.000000
640 0 0.000000
640 1 0.000000
640 2 0.000000
641 0 0.000000
