212400 3
0 0 0.000000
0 1 0.000000
0 2 0.000000
1 0 0.000000
1 1 0.000000
1 2 0.000000
2 0 0.000000
2 1 0.000000
2 2 0.000000
3 0 0.000000
3 1 0.000000
3 2 0.000000
4 0 0.000000
4 1 0.000000
4 2 0.000000
5 0 0.000000
5 1 0.000000
5 2 0.000000
6 0 0.000000
6 1 0.000000
6 2 0.000000
7 0 0.000000
7 1 0.000000
7 2 0.000000
8 0 0.000000
8 1 0.000000
8 2 0.000000
9 0 0.000000
9 1 0.000000
9 2 0.000000
10 0 0.000000
10 1 0.000000
10 2 0.000000
11 0 0.000000
11 1 0.000000
11 2 0.000000
12 0 0.000000
12 1 0.000000
12 2 0.000000
13 0 0.000000
13 1 0.000000
13 2 0.000000
14 0 0.000000
14 1 0.000000
14 2 0.000000
15 0 0.000000
15 1 0.000000
15 2 0.000000
16 0 0.000000
16 1 0.000000
16 2 0.000000
17 0 0.000000
17 1 0.000000
17 2 0.000000
18 0 0.000000
18 1 0.000000
18 2 0.000000
19 0 0.000000
19 1 0.000000
19 2 0.000000
40 0 0.000000
40 1 0.000000
40 2 0.000000
41 0 0.000000
41 1 0.000000
41 2 0.000000
42 0 0.000000
42 1 0.000000
42 2 0.000000
43 0 0.000000
43 1 0.000000
43 2 0.000000
44 0 0.000000
44 1 0.000000
44 2 0.000000
45 0 0.000000
45 1 0.000000
45 2 0.000000
46 0 0.000000
46 1 0.000000
46 2 0.000000
47 0 0.000000
47 1 0.000000
47 2 0.000000
48 0 0.000000
48 1 0.000000
48 2 0.000000
49 0 0.000000
49 1 0.000000
49 2 0.000000
50 0 0.000000
50 1 0.000000
50 2 0.000000
51 0 0.000000
51 1 0.000000
51 2 0.000000
52 0 0.000000
52 1 0.000000
52 2 0.000000
53 0 0.000000
53 1 0.000000
53 2 0.000000
54 0 0.000000
54 1 0.000000
54 2 0.000000
55 0 0.000000
55 1 0.000000
55 2 0.000000
56 0 0.000000
56 1 0.000000
56 2 0.000000
57 0 0.000000
57 1 0.000000
